threshold,miss_rate,fpr
0.213,0.000000,1.000000
0.214,0.000000,1.000000
0.215,0.000000,1.000000
0.216,0.000000,1.000000
0.217,0.000000,1.000000
0.218,0.000000,1.000000
0.219,0.000000,1.000000
0.220,0.000000,1.000000
0.221,0.000000,1.000000
0.222,0.000000,1.000000
0.223,0.000000,1.000000
0.224,0.000000,1.000000
0.225,0.000000,1.000000
0.226,0.000000,1.000000
0.227,0.000000,1.000000
0.228,0.000000,1.000000
0.229,0.000000,1.000000
0.230,0.000000,1.000000
0.231,0.000000,1.000000
0.232,0.000000,1.000000
0.233,0.000000,1.000000
0.234,0.000000,1.000000
0.235,0.000000,1.000000
0.236,0.000000,1.000000
0.237,0.000000,1.000000
0.238,0.000000,1.000000
0.239,0.000000,1.000000
0.240,0.000000,1.000000
0.241,0.000000,1.000000
0.242,0.000000,1.000000
0.243,0.000000,1.000000
0.244,0.000000,1.000000
0.245,0.000000,1.000000
0.246,0.000000,1.000000
0.247,0.000000,1.000000
0.248,0.000000,1.000000
0.249,0.000000,1.000000
0.250,0.000000,1.000000
0.251,0.000000,1.000000
0.252,0.000000,1.000000
0.253,0.000000,1.000000
0.254,0.000000,1.000000
0.255,0.000000,1.000000
0.256,0.000000,1.000000
0.257,0.000000,1.000000
0.258,0.000000,1.000000
0.259,0.000000,1.000000
0.260,0.000000,1.000000
0.261,0.000000,1.000000
0.262,0.000000,1.000000
0.263,0.000000,1.000000
0.264,0.000000,1.000000
0.265,0.000000,1.000000
0.266,0.000000,1.000000
0.267,0.000000,1.000000
0.268,0.000000,1.000000
0.269,0.000000,1.000000
0.270,0.000000,1.000000
0.271,0.000000,1.000000
0.272,0.000000,1.000000
0.273,0.000000,1.000000
0.274,0.000000,1.000000
0.275,0.000000,1.000000
0.276,0.000000,1.000000
0.277,0.000000,1.000000
0.278,0.000000,1.000000
0.279,0.000000,1.000000
0.280,0.000000,1.000000
0.281,0.000000,1.000000
0.282,0.000000,1.000000
0.283,0.000000,1.000000
0.284,0.000000,1.000000
0.285,0.000000,1.000000
0.286,0.000000,1.000000
0.287,0.000000,1.000000
0.288,0.000000,1.000000
0.289,0.000000,1.000000
0.290,0.000000,1.000000
0.291,0.000000,1.000000
0.292,0.000000,1.000000
0.293,0.000000,1.000000
0.294,0.000000,1.000000
0.295,0.000000,1.000000
0.296,0.000000,1.000000
0.297,0.000000,1.000000
0.298,0.000000,1.000000
0.299,0.000000,1.000000
0.300,0.000000,1.000000
0.301,0.000000,1.000000
0.302,0.000000,1.000000
0.303,0.000000,1.000000
0.304,0.000000,1.000000
0.305,0.000000,1.000000
0.306,0.000000,1.000000
0.307,0.000000,1.000000
0.308,0.000000,1.000000
0.309,0.000000,1.000000
0.310,0.000000,1.000000
0.311,0.000000,1.000000
0.312,0.000000,1.000000
0.313,0.000000,1.000000
0.314,0.000000,1.000000
0.315,0.000000,1.000000
0.316,0.000000,1.000000
0.317,0.000000,1.000000
0.318,0.000000,1.000000
0.319,0.000000,1.000000
0.320,0.000000,1.000000
0.321,0.000000,1.000000
0.322,0.000000,1.000000
0.323,0.000000,1.000000
0.324,0.000000,1.000000
0.325,0.000000,1.000000
0.326,0.000000,1.000000
0.327,0.000000,1.000000
0.328,0.000000,1.000000
0.329,0.000000,1.000000
0.330,0.000000,1.000000
0.331,0.000000,1.000000
0.332,0.000000,1.000000
0.333,0.000000,1.000000
0.334,0.000000,1.000000
0.335,0.000000,1.000000
0.336,0.000000,1.000000
0.337,0.000000,1.000000
0.338,0.000000,1.000000
0.339,0.000000,1.000000
0.340,0.000000,1.000000
0.341,0.000000,1.000000
0.342,0.000000,1.000000
0.343,0.000000,1.000000
0.344,0.000000,1.000000
0.345,0.000000,1.000000
0.346,0.000000,1.000000
0.347,0.000000,1.000000
0.348,0.000000,1.000000
0.349,0.000000,1.000000
0.350,0.000000,1.000000
0.351,0.000000,1.000000
0.352,0.000000,1.000000
0.353,0.000000,1.000000
0.354,0.000000,1.000000
0.355,0.000000,1.000000
0.356,0.000000,1.000000
0.357,0.000000,1.000000
0.358,0.000000,1.000000
0.359,0.000000,1.000000
0.360,0.000000,1.000000
0.361,0.000000,1.000000
0.362,0.000000,1.000000
0.363,0.000000,1.000000
0.364,0.000000,1.000000
0.365,0.000000,1.000000
0.366,0.000000,1.000000
0.367,0.000000,1.000000
0.368,0.000000,1.000000
0.369,0.000000,1.000000
0.370,0.000000,1.000000
0.371,0.000000,1.000000
0.372,0.000000,1.000000
0.373,0.000000,1.000000
0.374,0.000000,1.000000
0.375,0.000000,1.000000
0.376,0.000000,1.000000
0.377,0.000000,1.000000
0.378,0.000000,1.000000
0.379,0.000000,1.000000
0.380,0.000000,1.000000
0.381,0.000000,1.000000
0.382,0.000000,1.000000
0.383,0.000000,1.000000
0.384,0.000000,1.000000
0.385,0.000000,1.000000
0.386,0.000000,1.000000
0.387,0.000000,1.000000
0.388,0.000000,1.000000
0.389,0.000000,1.000000
0.390,0.000000,1.000000
0.391,0.000000,1.000000
0.392,0.000000,1.000000
0.393,0.000000,1.000000
0.394,0.000000,1.000000
0.395,0.000000,1.000000
0.396,0.000000,1.000000
0.397,0.000000,1.000000
0.398,0.000000,1.000000
0.399,0.000000,1.000000
0.400,0.000000,1.000000
0.401,0.000000,1.000000
0.402,0.000000,1.000000
0.403,0.000000,1.000000
0.404,0.000000,1.000000
0.405,0.000000,1.000000
0.406,0.000000,1.000000
0.407,0.000000,1.000000
0.408,0.000000,1.000000
0.409,0.000000,1.000000
0.410,0.000000,1.000000
0.411,0.000000,1.000000
0.412,0.000000,1.000000
0.413,0.000000,1.000000
0.414,0.000000,1.000000
0.415,0.000000,1.000000
0.416,0.000000,1.000000
0.417,0.000000,1.000000
0.418,0.000000,1.000000
0.419,0.000000,1.000000
0.420,0.000000,1.000000
0.421,0.000000,1.000000
0.422,0.000000,1.000000
0.423,0.000000,1.000000
0.424,0.000000,1.000000
0.425,0.000000,1.000000
0.426,0.000000,1.000000
0.427,0.000000,1.000000
0.428,0.000000,1.000000
0.429,0.000000,1.000000
0.430,0.000000,1.000000
0.431,0.000000,1.000000
0.432,0.000000,1.000000
0.433,0.000000,1.000000
0.434,0.000000,1.000000
0.435,0.000000,1.000000
0.436,0.000000,1.000000
0.437,0.000000,1.000000
0.438,0.000000,1.000000
0.439,0.000000,1.000000
0.440,0.000000,1.000000
0.441,0.000000,1.000000
0.442,0.000000,1.000000
0.443,0.000000,1.000000
0.444,0.000000,1.000000
0.445,0.000000,1.000000
0.446,0.000000,1.000000
0.447,0.000000,1.000000
0.448,0.000000,1.000000
0.449,0.000000,1.000000
0.450,0.000000,1.000000
0.451,0.000000,1.000000
0.452,0.000000,1.000000
0.453,0.000000,1.000000
0.454,0.000000,1.000000
0.455,0.000000,1.000000
0.456,0.000000,1.000000
0.457,0.000000,1.000000
0.458,0.000000,1.000000
0.459,0.000000,1.000000
0.460,0.000000,1.000000
0.461,0.000000,1.000000
0.462,0.000000,1.000000
0.463,0.000000,1.000000
0.464,0.000000,1.000000
0.465,0.000000,1.000000
0.466,0.000000,1.000000
0.467,0.000000,1.000000
0.468,0.000000,1.000000
0.469,0.000000,1.000000
0.470,0.000000,1.000000
0.471,0.000000,1.000000
0.472,0.000000,1.000000
0.473,0.000000,1.000000
0.474,0.000000,1.000000
0.475,0.000000,1.000000
0.476,0.000000,1.000000
0.477,0.000000,1.000000
0.478,0.000000,1.000000
0.479,0.000000,1.000000
0.480,0.000000,1.000000
0.481,0.000000,1.000000
0.482,0.000000,1.000000
0.483,0.000000,1.000000
0.484,0.000000,1.000000
0.485,0.000000,1.000000
0.486,0.000000,1.000000
0.487,0.000000,1.000000
0.488,0.000000,1.000000
0.489,0.000000,1.000000
0.490,0.000000,1.000000
0.491,0.000000,1.000000
0.492,0.000000,1.000000
0.493,0.000000,1.000000
0.494,0.000000,1.000000
0.495,0.000000,1.000000
0.496,0.000000,1.000000
0.497,0.000000,1.000000
0.498,0.000000,1.000000
0.499,0.000000,1.000000
0.500,0.000000,1.000000
0.501,0.000000,1.000000
0.502,0.000000,1.000000
0.503,0.000000,1.000000
0.504,0.000000,1.000000
0.505,0.000000,1.000000
0.506,0.000000,1.000000
0.507,0.000000,1.000000
0.508,0.000000,1.000000
0.509,0.000000,1.000000
0.510,0.000000,1.000000
0.511,0.000000,1.000000
0.512,0.000000,1.000000
0.513,0.000000,1.000000
0.514,0.000000,1.000000
0.515,0.000000,1.000000
0.516,0.000000,1.000000
0.517,0.000000,1.000000
0.518,0.000000,1.000000
0.519,0.000000,1.000000
0.520,0.000000,1.000000
0.521,0.000000,1.000000
0.522,0.000000,1.000000
0.523,0.000000,1.000000
0.524,0.000000,1.000000
0.525,0.000000,1.000000
0.526,0.000000,1.000000
0.527,0.000000,1.000000
0.528,0.000000,1.000000
0.529,0.000000,1.000000
0.530,0.000000,1.000000
0.531,0.000000,1.000000
0.532,0.000000,1.000000
0.533,0.000000,1.000000
0.534,0.000000,1.000000
0.535,0.000000,1.000000
0.536,0.000000,1.000000
0.537,0.000000,1.000000
0.538,0.000000,1.000000
0.539,0.000000,1.000000
0.540,0.000000,1.000000
0.541,0.000000,1.000000
0.542,0.000000,1.000000
0.543,0.000000,1.000000
0.544,0.000000,1.000000
0.545,0.000000,1.000000
0.546,0.000000,1.000000
0.547,0.000000,1.000000
0.548,0.000000,1.000000
0.549,0.000000,1.000000
0.550,0.000000,1.000000
0.551,0.000000,1.000000
0.552,0.000000,1.000000
0.553,0.000000,1.000000
0.554,0.000000,1.000000
0.555,0.000000,1.000000
0.556,0.000000,1.000000
0.557,0.000000,1.000000
0.558,0.000000,1.000000
0.559,0.000000,1.000000
0.560,0.000000,1.000000
0.561,0.000000,1.000000
0.562,0.000000,1.000000
0.563,0.000000,1.000000
0.564,0.000000,1.000000
0.565,0.000000,1.000000
0.566,0.000000,1.000000
0.567,0.000000,1.000000
0.568,0.000000,1.000000
0.569,0.000000,1.000000
0.570,0.000000,1.000000
0.571,0.000000,1.000000
0.572,0.000000,1.000000
0.573,0.000000,1.000000
0.574,0.000000,1.000000
0.575,0.000000,1.000000
0.576,0.000000,1.000000
0.577,0.000000,1.000000
0.578,0.000000,1.000000
0.579,0.000000,1.000000
0.580,0.000000,1.000000
0.581,0.000000,1.000000
0.582,0.000000,1.000000
0.583,0.000000,1.000000
0.584,0.000000,1.000000
0.585,0.000000,1.000000
0.586,0.000000,1.000000
0.587,0.000000,1.000000
0.588,0.000000,1.000000
0.589,0.000000,1.000000
0.590,0.000000,1.000000
0.591,0.000000,1.000000
0.592,0.000000,1.000000
0.593,0.000000,1.000000
0.594,0.000000,1.000000
0.595,0.000000,1.000000
0.596,0.000000,1.000000
0.597,0.000000,1.000000
0.598,0.000000,1.000000
0.599,0.000000,1.000000
0.600,0.000000,1.000000
0.601,0.000000,1.000000
0.602,0.000000,1.000000
0.603,0.000000,1.000000
0.604,0.000000,1.000000
0.605,0.000000,1.000000
0.606,0.000000,1.000000
0.607,0.000000,1.000000
0.608,0.000000,1.000000
0.609,0.000000,1.000000
0.610,0.000000,1.000000
0.611,0.000000,1.000000
0.612,0.000000,1.000000
0.613,0.000000,1.000000
0.614,0.000000,1.000000
0.615,0.000000,1.000000
0.616,0.000000,1.000000
0.617,0.000000,1.000000
0.618,0.000000,1.000000
0.619,0.000000,1.000000
0.620,0.000000,1.000000
0.621,0.000000,1.000000
0.622,0.000000,1.000000
0.623,0.000000,1.000000
0.624,0.000000,1.000000
0.625,0.000000,1.000000
0.626,0.000000,1.000000
0.627,0.000000,1.000000
0.628,0.000000,1.000000
0.629,0.000000,1.000000
0.630,0.000000,1.000000
0.631,0.000000,1.000000
0.632,0.000000,1.000000
0.633,0.000000,1.000000
0.634,0.000000,0.999960
0.635,0.000000,0.999841
0.636,0.000000,0.999801
0.637,0.000000,0.999801
0.638,0.000000,0.999761
0.639,0.000000,0.999482
0.640,0.000000,0.999323
0.641,0.000000,0.998885
0.642,0.000000,0.998328
0.643,0.000000,0.997770
0.644,0.000000,0.996974
0.645,0.000000,0.995382
0.646,0.000000,0.993351
0.647,0.000000,0.990962
0.648,0.000000,0.987698
0.649,0.000000,0.983597
0.650,0.000000,0.978859
0.651,0.000000,0.972728
0.652,0.000000,0.966278
0.653,0.000000,0.957598
0.654,0.000000,0.948959
0.655,0.000000,0.938249
0.656,0.000000,0.926544
0.657,0.000000,0.914839
0.658,0.000000,0.899988
0.659,0.000000,0.884102
0.660,0.000000,0.869411
0.661,0.000000,0.853685
0.662,0.000000,0.837282
0.663,0.000214,0.819963
0.664,0.000429,0.801370
0.665,0.000429,0.784090
0.666,0.001072,0.765776
0.667,0.001286,0.748378
0.668,0.001286,0.731656
0.669,0.001286,0.714735
0.670,0.001501,0.698252
0.671,0.001715,0.683601
0.672,0.001930,0.668233
0.673,0.002144,0.654975
0.674,0.002144,0.641518
0.675,0.002358,0.628220
0.676,0.002358,0.615519
0.677,0.002573,0.602540
0.678,0.003216,0.589760
0.679,0.003645,0.578333
0.680,0.003645,0.566867
0.681,0.003645,0.555401
0.682,0.004074,0.545009
0.683,0.004288,0.534857
0.684,0.004288,0.525700
0.685,0.004503,0.515706
0.686,0.004931,0.507545
0.687,0.004931,0.500139
0.688,0.005575,0.492097
0.689,0.005789,0.484333
0.690,0.005789,0.477804
0.691,0.006003,0.470040
0.692,0.006647,0.462714
0.693,0.007075,0.455588
0.694,0.007290,0.448023
0.695,0.008148,0.442290
0.696,0.008362,0.435880
0.697,0.009220,0.429629
0.698,0.009434,0.423856
0.699,0.010077,0.417964
0.700,0.010720,0.411912
0.701,0.011364,0.405900
0.702,0.012221,0.399490
0.703,0.012650,0.393319
0.704,0.012864,0.386949
0.705,0.012864,0.380539
0.706,0.013508,0.374886
0.707,0.013937,0.368396
0.708,0.014580,0.362145
0.709,0.015437,0.356173
0.710,0.015437,0.350321
0.711,0.015652,0.343632
0.712,0.016509,0.337978
0.713,0.017796,0.332205
0.714,0.018439,0.326353
0.715,0.019082,0.319903
0.716,0.021012,0.314329
0.717,0.022084,0.308835
0.718,0.023585,0.302186
0.719,0.024443,0.295895
0.720,0.024443,0.289565
0.721,0.025729,0.283672
0.722,0.027659,0.277740
0.723,0.028087,0.271410
0.724,0.029160,0.265159
0.725,0.030875,0.259068
0.726,0.031304,0.253175
0.727,0.031732,0.246765
0.728,0.032376,0.241828
0.729,0.032590,0.235816
0.730,0.033233,0.229207
0.731,0.034091,0.222837
0.732,0.034734,0.217502
0.733,0.035592,0.212406
0.734,0.036449,0.205558
0.735,0.037093,0.199984
0.736,0.038379,0.193773
0.737,0.039237,0.188677
0.738,0.041595,0.182864
0.739,0.043525,0.177489
0.740,0.044811,0.172314
0.741,0.045455,0.167178
0.742,0.046527,0.162201
0.743,0.047599,0.157702
0.744,0.047813,0.153283
0.745,0.049528,0.148346
0.746,0.049957,0.143051
0.747,0.050815,0.138950
0.748,0.052101,0.135088
0.749,0.052530,0.131027
0.750,0.053388,0.127324
0.751,0.055103,0.123980
0.752,0.055746,0.120834
0.753,0.057033,0.117211
0.754,0.057461,0.114345
0.755,0.057890,0.111638
0.756,0.060034,0.107696
0.757,0.061106,0.104909
0.758,0.061535,0.101405
0.759,0.062822,0.099056
0.760,0.063894,0.096429
0.761,0.065180,0.093841
0.762,0.066038,0.091412
0.763,0.067110,0.089143
0.764,0.068396,0.086754
0.765,0.069254,0.084365
0.766,0.069683,0.082693
0.767,0.071612,0.080583
0.768,0.072256,0.078592
0.769,0.073542,0.076562
0.770,0.074614,0.074093
0.771,0.076544,0.072660
0.772,0.078259,0.070709
0.773,0.079545,0.069236
0.774,0.081046,0.067365
0.775,0.083190,0.065334
0.776,0.084477,0.064299
0.777,0.085763,0.062786
0.778,0.086407,0.061393
0.779,0.086835,0.060119
0.780,0.088336,0.059083
0.781,0.089408,0.057571
0.782,0.091123,0.056456
0.783,0.093268,0.055062
0.784,0.096055,0.053828
0.785,0.096698,0.052912
0.786,0.098199,0.051837
0.787,0.100129,0.050922
0.788,0.101844,0.049687
0.789,0.103988,0.048652
0.790,0.104846,0.047776
0.791,0.107633,0.047179
0.792,0.109563,0.046383
0.793,0.110635,0.045786
0.794,0.111921,0.044631
0.795,0.114280,0.043875
0.796,0.115566,0.042959
0.797,0.117281,0.042003
0.798,0.120712,0.041526
0.799,0.122856,0.040769
0.800,0.125000,0.040053
0.801,0.127144,0.039296
0.802,0.128645,0.038500
0.803,0.130575,0.037942
0.804,0.132075,0.037226
0.805,0.134863,0.036708
0.806,0.137436,0.036111
0.807,0.138722,0.035394
0.808,0.140437,0.035076
0.809,0.143439,0.034280
0.810,0.144726,0.033921
0.811,0.147727,0.033205
0.812,0.149871,0.032687
0.813,0.152230,0.031931
0.814,0.155446,0.031094
0.815,0.157804,0.030457
0.816,0.160592,0.030020
0.817,0.162307,0.029422
0.818,0.164451,0.028865
0.819,0.167238,0.028387
0.820,0.169383,0.027710
0.821,0.171741,0.026954
0.822,0.173671,0.026436
0.823,0.176672,0.025879
0.824,0.179031,0.025282
0.825,0.180746,0.024884
0.826,0.184391,0.024247
0.827,0.186106,0.023570
0.828,0.187822,0.023291
0.829,0.190823,0.022773
0.830,0.194897,0.022136
0.831,0.198328,0.021460
0.832,0.201973,0.021061
0.833,0.204760,0.020703
0.834,0.206690,0.020305
0.835,0.209262,0.019787
0.836,0.211407,0.019190
0.837,0.216123,0.018712
0.838,0.220626,0.018235
0.839,0.224485,0.017956
0.840,0.227702,0.017438
0.841,0.231346,0.017279
0.842,0.233062,0.016881
0.843,0.235206,0.016403
0.844,0.238851,0.015846
0.845,0.242496,0.015408
0.846,0.244854,0.015169
0.847,0.248928,0.014771
0.848,0.253002,0.014293
0.849,0.255360,0.013736
0.850,0.259005,0.013298
0.851,0.263293,0.012979
0.852,0.269297,0.012462
0.853,0.274228,0.012183
0.854,0.277230,0.011904
0.855,0.281089,0.011466
0.856,0.285377,0.011148
0.857,0.290094,0.010829
0.858,0.293954,0.010670
0.859,0.298456,0.010312
0.860,0.303173,0.009874
0.861,0.306175,0.009515
0.862,0.311750,0.009277
0.863,0.318182,0.008958
0.864,0.322899,0.008679
0.865,0.328688,0.008401
0.866,0.333834,0.008122
0.867,0.336835,0.008003
0.868,0.341338,0.007445
0.869,0.347556,0.007405
0.870,0.353130,0.007166
0.871,0.358705,0.007007
0.872,0.365352,0.007007
0.873,0.370712,0.006888
0.874,0.377787,0.006729
0.875,0.383148,0.006609
0.876,0.387436,0.006330
0.877,0.393010,0.006052
0.878,0.399228,0.005773
0.879,0.405017,0.005733
0.880,0.409949,0.005574
0.881,0.416810,0.005415
0.882,0.422599,0.005335
0.883,0.428602,0.005176
0.884,0.435249,0.005096
0.885,0.442539,0.004897
0.886,0.447470,0.004778
0.887,0.453045,0.004539
0.888,0.458190,0.004340
0.889,0.464837,0.004300
0.890,0.470412,0.004300
0.891,0.475986,0.004220
0.892,0.482847,0.004021
0.893,0.489065,0.003942
0.894,0.495283,0.003822
0.895,0.503431,0.003782
0.896,0.508148,0.003742
0.897,0.515652,0.003703
0.898,0.523370,0.003543
0.899,0.529588,0.003464
0.900,0.539022,0.003384
0.901,0.546098,0.003265
0.902,0.552316,0.003145
0.903,0.559605,0.003066
0.904,0.565180,0.003026
0.905,0.571398,0.002986
0.906,0.577401,0.002906
0.907,0.583190,0.002747
0.908,0.589837,0.002628
0.909,0.596055,0.002588
0.910,0.601415,0.002548
0.911,0.608062,0.002468
0.912,0.615137,0.002349
0.913,0.624142,0.002269
0.914,0.630789,0.002190
0.915,0.638079,0.002190
0.916,0.643868,0.002110
0.917,0.652873,0.001991
0.918,0.658662,0.001871
0.919,0.663593,0.001792
0.920,0.671098,0.001672
0.921,0.676672,0.001593
0.922,0.684177,0.001553
0.923,0.692110,0.001513
0.924,0.700043,0.001473
0.925,0.705617,0.001473
0.926,0.711407,0.001433
0.927,0.719768,0.001314
0.928,0.725986,0.001274
0.929,0.731775,0.001234
0.930,0.735420,0.001115
0.931,0.741424,0.001075
0.932,0.748285,0.001035
0.933,0.754288,0.001035
0.934,0.761149,0.000995
0.935,0.766509,0.000956
0.936,0.771012,0.000956
0.937,0.778302,0.000956
0.938,0.783019,0.000956
0.939,0.789880,0.000916
0.940,0.795455,0.000876
0.941,0.803173,0.000876
0.942,0.809820,0.000836
0.943,0.814322,0.000756
0.944,0.822041,0.000717
0.945,0.825257,0.000717
0.946,0.830189,0.000717
0.947,0.835763,0.000557
0.948,0.841123,0.000557
0.949,0.847556,0.000478
0.950,0.851201,0.000478
0.951,0.855489,0.000478
0.952,0.859563,0.000478
0.953,0.865995,0.000438
0.954,0.871569,0.000438
0.955,0.875429,0.000438
0.956,0.879288,0.000398
0.957,0.885935,0.000398
0.958,0.891724,0.000358
0.959,0.894511,0.000319
0.960,0.898585,0.000319
0.961,0.902873,0.000319
0.962,0.907376,0.000319
0.963,0.912307,0.000319
0.964,0.916381,0.000319
0.965,0.922813,0.000319
0.966,0.927530,0.000279
0.967,0.932890,0.000239
0.968,0.936106,0.000239
0.969,0.944254,0.000239
0.970,0.947470,0.000239
0.971,0.952830,0.000239
0.972,0.956690,0.000239
0.973,0.960120,0.000239
0.974,0.963336,0.000239
0.975,0.966338,0.000199
0.976,0.969340,0.000159
0.977,0.972770,0.000080
0.978,0.977058,0.000080
0.979,0.979202,0.000080
0.980,0.981561,0.000040
0.981,0.985635,0.000040
0.982,0.988636,0.000040
0.983,0.991852,0.000040
0.984,0.993997,0.000000
0.985,0.995712,0.000000
0.986,0.996784,0.000000
0.987,0.998070,0.000000
0.988,0.998928,0.000000
0.989,0.999357,0.000000
0.990,0.999786,0.000000
0.991,1.000000,0.000000
0.992,1.000000,0.000000
0.993,1.000000,0.000000
0.994,1.000000,0.000000
0.995,1.000000,0.000000
0.996,1.000000,0.000000
0.997,1.000000,0.000000
