threshold,miss_rate,fpr
0.213,0.000000,1.000000
0.214,0.000000,1.000000
0.215,0.000000,1.000000
0.216,0.000000,1.000000
0.217,0.000000,1.000000
0.218,0.000000,1.000000
0.219,0.000000,1.000000
0.220,0.000000,1.000000
0.221,0.000000,1.000000
0.222,0.000000,1.000000
0.223,0.000000,1.000000
0.224,0.000000,1.000000
0.225,0.000000,1.000000
0.226,0.000000,1.000000
0.227,0.000000,1.000000
0.228,0.000000,1.000000
0.229,0.000000,1.000000
0.230,0.000000,1.000000
0.231,0.000000,1.000000
0.232,0.000000,1.000000
0.233,0.000000,1.000000
0.234,0.000000,1.000000
0.235,0.000000,1.000000
0.236,0.000000,1.000000
0.237,0.000000,1.000000
0.238,0.000000,1.000000
0.239,0.004288,0.580802
0.240,0.006003,0.562567
0.241,0.007719,0.547637
0.242,0.009648,0.533503
0.243,0.010720,0.520444
0.244,0.011578,0.508898
0.245,0.012436,0.499303
0.246,0.014365,0.490903
0.247,0.015223,0.480750
0.248,0.015866,0.472230
0.249,0.017153,0.464307
0.250,0.018225,0.456464
0.251,0.019082,0.448740
0.252,0.019511,0.441454
0.253,0.020583,0.433491
0.254,0.021226,0.382808
0.255,0.022298,0.374846
0.256,0.023799,0.368316
0.257,0.025086,0.362105
0.258,0.025943,0.356133
0.259,0.026587,0.350758
0.260,0.027873,0.346777
0.261,0.028302,0.343194
0.262,0.029374,0.338456
0.263,0.030232,0.334156
0.264,0.031732,0.329100
0.265,0.031947,0.325198
0.266,0.032161,0.321097
0.267,0.033233,0.316081
0.268,0.035377,0.310865
0.269,0.036449,0.305172
0.270,0.036664,0.298921
0.271,0.037736,0.293785
0.272,0.037950,0.287216
0.273,0.038593,0.281522
0.274,0.039022,0.276745
0.275,0.039666,0.271330
0.276,0.040309,0.267030
0.277,0.040952,0.262651
0.278,0.041166,0.257913
0.279,0.042024,0.252857
0.280,0.042238,0.248557
0.281,0.043096,0.244058
0.282,0.044168,0.239798
0.283,0.044383,0.235816
0.284,0.044811,0.232791
0.285,0.045455,0.227933
0.286,0.045883,0.224310
0.287,0.046955,0.220767
0.288,0.047384,0.217462
0.289,0.048242,0.213600
0.290,0.048242,0.209858
0.291,0.048885,0.206394
0.292,0.049314,0.202771
0.293,0.049743,0.199267
0.294,0.050386,0.196480
0.295,0.051672,0.193017
0.296,0.051887,0.189792
0.297,0.052101,0.186129
0.298,0.052316,0.182785
0.299,0.052530,0.178564
0.300,0.052530,0.174782
0.301,0.052744,0.170880
0.302,0.052744,0.167217
0.303,0.052959,0.163515
0.304,0.053816,0.160210
0.305,0.054674,0.156468
0.306,0.054674,0.152646
0.307,0.055317,0.148983
0.308,0.055532,0.145001
0.309,0.056175,0.140582
0.310,0.056175,0.137198
0.311,0.056818,0.133057
0.312,0.057247,0.129673
0.313,0.057461,0.127324
0.314,0.058105,0.124219
0.315,0.058105,0.120994
0.316,0.058533,0.117610
0.317,0.058533,0.114345
0.318,0.058533,0.110921
0.319,0.058748,0.108094
0.320,0.059177,0.105307
0.321,0.059391,0.102480
0.322,0.059391,0.100450
0.323,0.059820,0.097623
0.324,0.060249,0.095632
0.325,0.060463,0.093562
0.326,0.060892,0.091492
0.327,0.061321,0.089501
0.328,0.061750,0.087829
0.329,0.061750,0.085759
0.330,0.061964,0.084365
0.331,0.062178,0.082653
0.332,0.062822,0.081061
0.333,0.063036,0.079946
0.334,0.063465,0.078313
0.335,0.064108,0.076920
0.336,0.064108,0.075964
0.337,0.064108,0.074890
0.338,0.064537,0.073576
0.339,0.064751,0.072541
0.340,0.065180,0.071107
0.341,0.065609,0.069913
0.342,0.065609,0.069316
0.343,0.065823,0.068280
0.344,0.065823,0.067484
0.345,0.065823,0.066568
0.346,0.066038,0.065613
0.347,0.066038,0.064777
0.348,0.066038,0.063742
0.349,0.066038,0.062507
0.350,0.066038,0.061791
0.351,0.066038,0.061273
0.352,0.066038,0.060716
0.353,0.066252,0.060238
0.354,0.066467,0.059641
0.355,0.066681,0.059163
0.356,0.066681,0.058765
0.357,0.066681,0.058327
0.358,0.066681,0.057889
0.359,0.066681,0.057292
0.360,0.066895,0.056973
0.361,0.067110,0.056456
0.362,0.067110,0.056217
0.363,0.067110,0.055898
0.364,0.067110,0.055580
0.365,0.067110,0.055022
0.366,0.067324,0.054664
0.367,0.067324,0.054425
0.368,0.067753,0.054067
0.369,0.067967,0.053629
0.370,0.068182,0.053311
0.371,0.068182,0.053111
0.372,0.068396,0.052673
0.373,0.068396,0.052474
0.374,0.068611,0.052275
0.375,0.068611,0.051917
0.376,0.068611,0.051718
0.377,0.068825,0.051479
0.378,0.069039,0.051200
0.379,0.069468,0.051001
0.380,0.069468,0.050603
0.381,0.069897,0.050484
0.382,0.070111,0.050364
0.383,0.070326,0.050245
0.384,0.070755,0.050006
0.385,0.070755,0.049767
0.386,0.070755,0.049687
0.387,0.070969,0.049528
0.388,0.070969,0.049409
0.389,0.070969,0.049210
0.390,0.070969,0.049011
0.391,0.070969,0.048891
0.392,0.071184,0.048692
0.393,0.071184,0.048374
0.394,0.071398,0.048135
0.395,0.071612,0.047936
0.396,0.072041,0.047896
0.397,0.072256,0.047617
0.398,0.072684,0.047418
0.399,0.072684,0.047139
0.400,0.072684,0.046861
0.401,0.072684,0.046781
0.402,0.072684,0.046582
0.403,0.072684,0.046423
0.404,0.072899,0.046383
0.405,0.072899,0.046224
0.406,0.073113,0.046104
0.407,0.073113,0.045985
0.408,0.073542,0.045865
0.409,0.073971,0.045786
0.410,0.073971,0.045587
0.411,0.073971,0.045467
0.412,0.073971,0.045348
0.413,0.074185,0.045069
0.414,0.074185,0.044870
0.415,0.074614,0.044790
0.416,0.074828,0.044671
0.417,0.075257,0.044512
0.418,0.075257,0.044512
0.419,0.075257,0.044392
0.420,0.075257,0.044233
0.421,0.075472,0.044114
0.422,0.075472,0.043875
0.423,0.075472,0.043636
0.424,0.075472,0.043596
0.425,0.075686,0.043317
0.426,0.075686,0.043158
0.427,0.075686,0.043039
0.428,0.075686,0.042879
0.429,0.075686,0.042760
0.430,0.075901,0.042561
0.431,0.075901,0.042481
0.432,0.076544,0.042362
0.433,0.076544,0.042282
0.434,0.076758,0.042043
0.435,0.076758,0.041924
0.436,0.077187,0.041765
0.437,0.077401,0.041685
0.438,0.077401,0.041685
0.439,0.077616,0.041605
0.440,0.078045,0.041446
0.441,0.078259,0.041207
0.442,0.078473,0.041128
0.443,0.078473,0.040968
0.444,0.078688,0.040889
0.445,0.078688,0.040809
0.446,0.078688,0.040729
0.447,0.079331,0.040570
0.448,0.079760,0.040530
0.449,0.079760,0.040331
0.450,0.079974,0.040291
0.451,0.080617,0.040212
0.452,0.080832,0.040053
0.453,0.081690,0.039893
0.454,0.081904,0.039853
0.455,0.081904,0.039734
0.456,0.082118,0.039694
0.457,0.082333,0.039575
0.458,0.082333,0.039495
0.459,0.082547,0.039416
0.460,0.082547,0.039216
0.461,0.082547,0.039097
0.462,0.082762,0.038978
0.463,0.082762,0.038779
0.464,0.082762,0.038659
0.465,0.082976,0.038500
0.466,0.082976,0.038460
0.467,0.083190,0.038301
0.468,0.083405,0.038221
0.469,0.083619,0.038141
0.470,0.084048,0.038022
0.471,0.084048,0.037982
0.472,0.084906,0.037982
0.473,0.084906,0.037942
0.474,0.085120,0.037903
0.475,0.085334,0.037863
0.476,0.085334,0.037823
0.477,0.085334,0.037704
0.478,0.085334,0.037624
0.479,0.085334,0.037504
0.480,0.085763,0.037266
0.481,0.085978,0.037186
0.482,0.085978,0.036947
0.483,0.086192,0.036867
0.484,0.086407,0.036788
0.485,0.086621,0.036748
0.486,0.086835,0.036629
0.487,0.087050,0.036589
0.488,0.087479,0.036509
0.489,0.087693,0.036509
0.490,0.088122,0.036469
0.491,0.088765,0.036469
0.492,0.089194,0.036390
0.493,0.089408,0.036310
0.494,0.089408,0.036270
0.495,0.089408,0.036270
0.496,0.089408,0.036191
0.497,0.089837,0.036191
0.498,0.090051,0.036111
0.499,0.090909,0.036031
0.500,0.090909,0.036031
0.501,0.090909,0.035992
0.502,0.090909,0.035912
0.503,0.091123,0.035912
0.504,0.091552,0.035832
0.505,0.091767,0.035832
0.506,0.091981,0.035753
0.507,0.092196,0.035753
0.508,0.092410,0.035673
0.509,0.092624,0.035554
0.510,0.092624,0.035474
0.511,0.093053,0.035434
0.512,0.093268,0.035315
0.513,0.093482,0.035275
0.514,0.093696,0.035235
0.515,0.094125,0.035076
0.516,0.094125,0.034996
0.517,0.094340,0.034837
0.518,0.094340,0.034797
0.519,0.094554,0.034598
0.520,0.094768,0.034598
0.521,0.094983,0.034558
0.522,0.094983,0.034518
0.523,0.095412,0.034479
0.524,0.095840,0.034399
0.525,0.096269,0.034359
0.526,0.096269,0.034319
0.527,0.096484,0.034319
0.528,0.096484,0.034280
0.529,0.096913,0.034240
0.530,0.097556,0.034200
0.531,0.097556,0.034160
0.532,0.097985,0.034160
0.533,0.097985,0.034041
0.534,0.097985,0.034001
0.535,0.098413,0.033921
0.536,0.098628,0.033881
0.537,0.098842,0.033881
0.538,0.099057,0.033842
0.539,0.099057,0.033802
0.540,0.099271,0.033722
0.541,0.099271,0.033563
0.542,0.099700,0.033483
0.543,0.100129,0.033364
0.544,0.100129,0.033364
0.545,0.100343,0.033324
0.546,0.100557,0.033324
0.547,0.100772,0.033205
0.548,0.101630,0.033125
0.549,0.101630,0.033045
0.550,0.101630,0.033006
0.551,0.101630,0.032926
0.552,0.101844,0.032846
0.553,0.102487,0.032568
0.554,0.102702,0.032528
0.555,0.102916,0.032528
0.556,0.103345,0.032488
0.557,0.103774,0.032448
0.558,0.103988,0.032369
0.559,0.104202,0.032289
0.560,0.104846,0.032130
0.561,0.105060,0.032050
0.562,0.105060,0.032050
0.563,0.105060,0.031970
0.564,0.105489,0.031931
0.565,0.105489,0.031891
0.566,0.105918,0.031811
0.567,0.105918,0.031731
0.568,0.106346,0.031692
0.569,0.106561,0.031572
0.570,0.106990,0.031572
0.571,0.106990,0.031532
0.572,0.106990,0.031493
0.573,0.107633,0.031413
0.574,0.108062,0.031413
0.575,0.108491,0.031333
0.576,0.108705,0.031333
0.577,0.108705,0.031333
0.578,0.108919,0.031254
0.579,0.108919,0.031254
0.580,0.109348,0.031214
0.581,0.109777,0.031214
0.582,0.109991,0.031174
0.583,0.109991,0.031174
0.584,0.109991,0.031134
0.585,0.110420,0.031094
0.586,0.110635,0.031055
0.587,0.110635,0.030935
0.588,0.110635,0.030935
0.589,0.111492,0.030895
0.590,0.111492,0.030895
0.591,0.111492,0.030816
0.592,0.111707,0.030776
0.593,0.112136,0.030657
0.594,0.112564,0.030617
0.595,0.112564,0.030537
0.596,0.112779,0.030537
0.597,0.112993,0.030457
0.598,0.113208,0.030418
0.599,0.113422,0.030378
0.600,0.113636,0.030378
0.601,0.113851,0.030298
0.602,0.114494,0.030298
0.603,0.114923,0.030258
0.604,0.114923,0.030179
0.605,0.115137,0.030139
0.606,0.115352,0.030020
0.607,0.115780,0.029940
0.608,0.115780,0.029860
0.609,0.115780,0.029781
0.610,0.116209,0.029781
0.611,0.116852,0.029741
0.612,0.117067,0.029661
0.613,0.117496,0.029542
0.614,0.118139,0.029542
0.615,0.118139,0.029542
0.616,0.118353,0.029542
0.617,0.118568,0.029542
0.618,0.118568,0.029462
0.619,0.118568,0.029422
0.620,0.118782,0.029422
0.621,0.118997,0.029422
0.622,0.118997,0.029382
0.623,0.118997,0.029382
0.624,0.119211,0.029343
0.625,0.119425,0.029263
0.626,0.119425,0.029223
0.627,0.119425,0.029144
0.628,0.119854,0.029144
0.629,0.120283,0.029144
0.630,0.120497,0.029104
0.631,0.120497,0.029104
0.632,0.121141,0.029104
0.633,0.121355,0.029064
0.634,0.122427,0.028984
0.635,0.122642,0.028905
0.636,0.122856,0.028865
0.637,0.122856,0.028825
0.638,0.122856,0.028825
0.639,0.123070,0.028745
0.640,0.123285,0.028706
0.641,0.123285,0.028626
0.642,0.123499,0.028586
0.643,0.123714,0.028586
0.644,0.124142,0.028546
0.645,0.124357,0.028467
0.646,0.124357,0.028427
0.647,0.124357,0.028268
0.648,0.125000,0.028268
0.649,0.125214,0.028268
0.650,0.125643,0.028228
0.651,0.126072,0.028148
0.652,0.126715,0.028148
0.653,0.126930,0.028108
0.654,0.127144,0.028069
0.655,0.127573,0.028069
0.656,0.128002,0.028029
0.657,0.128216,0.027949
0.658,0.128645,0.027949
0.659,0.128859,0.027909
0.660,0.128859,0.027909
0.661,0.129074,0.027870
0.662,0.129288,0.027870
0.663,0.129288,0.027750
0.664,0.129503,0.027671
0.665,0.129931,0.027631
0.666,0.129931,0.027631
0.667,0.129931,0.027591
0.668,0.130789,0.027591
0.669,0.130789,0.027591
0.670,0.131003,0.027551
0.671,0.131003,0.027511
0.672,0.131432,0.027432
0.673,0.131647,0.027432
0.674,0.131647,0.027392
0.675,0.131647,0.027392
0.676,0.132075,0.027312
0.677,0.132504,0.027312
0.678,0.132504,0.027272
0.679,0.132504,0.027272
0.680,0.133148,0.027272
0.681,0.133362,0.027272
0.682,0.133576,0.027193
0.683,0.133791,0.027153
0.684,0.134005,0.027153
0.685,0.134220,0.027153
0.686,0.134434,0.027153
0.687,0.134648,0.027113
0.688,0.134648,0.027073
0.689,0.134648,0.027073
0.690,0.135292,0.026954
0.691,0.135506,0.026874
0.692,0.135720,0.026834
0.693,0.135935,0.026834
0.694,0.136149,0.026834
0.695,0.136578,0.026795
0.696,0.136578,0.026635
0.697,0.136792,0.026635
0.698,0.137007,0.026635
0.699,0.137221,0.026635
0.700,0.137436,0.026635
0.701,0.137650,0.026635
0.702,0.137650,0.026596
0.703,0.137864,0.026556
0.704,0.137864,0.026516
0.705,0.138293,0.026516
0.706,0.138293,0.026516
0.707,0.138508,0.026516
0.708,0.138722,0.026476
0.709,0.138722,0.026436
0.710,0.138937,0.026396
0.711,0.138937,0.026357
0.712,0.139580,0.026357
0.713,0.139580,0.026317
0.714,0.139794,0.026317
0.715,0.140009,0.026277
0.716,0.140223,0.026277
0.717,0.140223,0.026237
0.718,0.140652,0.026197
0.719,0.140866,0.026158
0.720,0.141081,0.026158
0.721,0.141081,0.026118
0.722,0.141295,0.026118
0.723,0.141295,0.026038
0.724,0.141938,0.026038
0.725,0.142153,0.025998
0.726,0.142153,0.025879
0.727,0.142153,0.025759
0.728,0.142153,0.025720
0.729,0.142367,0.025640
0.730,0.143010,0.025600
0.731,0.143439,0.025560
0.732,0.143439,0.025521
0.733,0.143868,0.025441
0.734,0.144082,0.025401
0.735,0.144511,0.025401
0.736,0.144726,0.025401
0.737,0.144940,0.025401
0.738,0.145154,0.025361
0.739,0.147084,0.025282
0.740,0.147298,0.025282
0.741,0.147513,0.025282
0.742,0.148156,0.025282
0.743,0.148156,0.025282
0.744,0.148585,0.025242
0.745,0.149228,0.025202
0.746,0.149443,0.025162
0.747,0.149443,0.025122
0.748,0.149871,0.025122
0.749,0.150515,0.025122
0.750,0.150729,0.025083
0.751,0.151372,0.025083
0.752,0.151587,0.025003
0.753,0.152015,0.024963
0.754,0.152015,0.024963
0.755,0.152230,0.024923
0.756,0.153302,0.024923
0.757,0.154160,0.024923
0.758,0.154588,0.024923
0.759,0.155232,0.024923
0.760,0.155660,0.024923
0.761,0.156089,0.024884
0.762,0.157376,0.024844
0.763,0.157804,0.024844
0.764,0.158662,0.024844
0.765,0.159305,0.024804
0.766,0.160163,0.024804
0.767,0.160592,0.024724
0.768,0.161021,0.024724
0.769,0.161664,0.024645
0.770,0.162093,0.024645
0.771,0.162736,0.024605
0.772,0.162950,0.024565
0.773,0.163379,0.024485
0.774,0.163593,0.024485
0.775,0.164022,0.024485
0.776,0.164451,0.024406
0.777,0.164880,0.024406
0.778,0.165309,0.024366
0.779,0.165952,0.024366
0.780,0.166381,0.024326
0.781,0.166381,0.024326
0.782,0.167453,0.024326
0.783,0.167453,0.024286
0.784,0.168310,0.024286
0.785,0.168739,0.024247
0.786,0.169168,0.024207
0.787,0.169168,0.024207
0.788,0.169597,0.024207
0.789,0.169811,0.024207
0.790,0.169811,0.024167
0.791,0.171741,0.024087
0.792,0.172384,0.024087
0.793,0.172599,0.024047
0.794,0.172813,0.024008
0.795,0.173456,0.024008
0.796,0.174314,0.024008
0.797,0.175386,0.023888
0.798,0.175386,0.023888
0.799,0.176029,0.023848
0.800,0.176672,0.023769
0.801,0.177530,0.023729
0.802,0.178388,0.023729
0.803,0.178816,0.023689
0.804,0.179245,0.023689
0.805,0.179674,0.023689
0.806,0.179674,0.023610
0.807,0.179889,0.023570
0.808,0.180317,0.023570
0.809,0.180317,0.023570
0.810,0.180317,0.023570
0.811,0.180961,0.023570
0.812,0.180961,0.023530
0.813,0.181389,0.023490
0.814,0.181818,0.023490
0.815,0.182247,0.023450
0.816,0.182461,0.023410
0.817,0.182890,0.023371
0.818,0.183319,0.023371
0.819,0.183319,0.023371
0.820,0.183533,0.023291
0.821,0.184177,0.023291
0.822,0.184177,0.023211
0.823,0.184605,0.023211
0.824,0.185249,0.023211
0.825,0.185892,0.023092
0.826,0.185892,0.023092
0.827,0.186106,0.023092
0.828,0.186321,0.023092
0.829,0.186535,0.023052
0.830,0.186964,0.023012
0.831,0.187178,0.022972
0.832,0.187393,0.022972
0.833,0.188036,0.022933
0.834,0.188036,0.022893
0.835,0.188036,0.022853
0.836,0.188679,0.022773
0.837,0.188894,0.022734
0.838,0.189108,0.022734
0.839,0.189322,0.022734
0.840,0.189751,0.022694
0.841,0.189751,0.022614
0.842,0.190180,0.022614
0.843,0.190395,0.022614
0.844,0.190823,0.022535
0.845,0.191038,0.022535
0.846,0.191038,0.022495
0.847,0.191038,0.022455
0.848,0.191467,0.022455
0.849,0.191681,0.022415
0.850,0.191895,0.022375
0.851,0.192324,0.022335
0.852,0.192539,0.022256
0.853,0.192967,0.022216
0.854,0.193182,0.022136
0.855,0.193182,0.022097
0.856,0.194254,0.022097
0.857,0.194683,0.022017
0.858,0.194683,0.022017
0.859,0.194683,0.022017
0.860,0.194897,0.022017
0.861,0.194897,0.021977
0.862,0.195111,0.021977
0.863,0.195111,0.021858
0.864,0.195111,0.021858
0.865,0.195111,0.021818
0.866,0.195326,0.021778
0.867,0.195326,0.021778
0.868,0.195540,0.021778
0.869,0.195755,0.021738
0.870,0.195755,0.021698
0.871,0.195755,0.021698
0.872,0.195755,0.021698
0.873,0.196184,0.021619
0.874,0.196398,0.021619
0.875,0.196612,0.021619
0.876,0.197470,0.021619
0.877,0.197684,0.021619
0.878,0.197684,0.021619
0.879,0.197899,0.021619
0.880,0.197899,0.021579
0.881,0.197899,0.021579
0.882,0.197899,0.021539
0.883,0.198328,0.021499
0.884,0.198542,0.021420
0.885,0.198971,0.021420
0.886,0.199400,0.021300
0.887,0.199400,0.021261
0.888,0.199400,0.021221
0.889,0.199614,0.021181
0.890,0.200043,0.021181
0.891,0.200257,0.021181
0.892,0.200686,0.021141
0.893,0.201115,0.021141
0.894,0.201329,0.021141
0.895,0.201329,0.021141
0.896,0.201544,0.021141
0.897,0.201973,0.021141
0.898,0.202187,0.021141
0.899,0.202401,0.021101
0.900,0.202830,0.021061
0.901,0.202830,0.021061
0.902,0.203045,0.021022
0.903,0.203045,0.020982
0.904,0.203259,0.020942
0.905,0.203688,0.020942
0.906,0.203688,0.020902
0.907,0.203902,0.020862
0.908,0.203902,0.020823
0.909,0.204545,0.020823
0.910,0.204545,0.020783
0.911,0.204760,0.020703
0.912,0.205403,0.020623
0.913,0.205617,0.020584
0.914,0.206046,0.020584
0.915,0.206475,0.020584
0.916,0.206690,0.020584
0.917,0.206690,0.020584
0.918,0.207118,0.020544
0.919,0.207547,0.020504
0.920,0.207976,0.020504
0.921,0.208405,0.020385
0.922,0.209048,0.020305
0.923,0.209048,0.020305
0.924,0.209477,0.020265
0.925,0.210120,0.020225
0.926,0.210334,0.020146
0.927,0.210978,0.020106
0.928,0.211192,0.020106
0.929,0.211407,0.019986
0.930,0.212264,0.019986
0.931,0.212264,0.019907
0.932,0.213122,0.019907
0.933,0.213122,0.019827
0.934,0.213336,0.019748
0.935,0.213551,0.019588
0.936,0.214194,0.019469
0.937,0.214194,0.019469
0.938,0.214194,0.019429
0.939,0.215051,0.019349
0.940,0.216123,0.019349
0.941,0.216552,0.019310
0.942,0.216981,0.019310
0.943,0.217196,0.019270
0.944,0.217624,0.019270
0.945,0.218268,0.019190
0.946,0.218696,0.019071
0.947,0.219768,0.019031
0.948,0.220412,0.019031
0.949,0.220840,0.019031
0.950,0.221484,0.018911
0.951,0.222341,0.018832
0.952,0.222985,0.018832
0.953,0.223842,0.018633
0.954,0.224700,0.018633
0.955,0.225557,0.018593
0.956,0.226415,0.018513
0.957,0.227702,0.018474
0.958,0.228130,0.018394
0.959,0.229417,0.018314
0.960,0.230274,0.018235
0.961,0.231561,0.018235
0.962,0.232847,0.018195
0.963,0.234348,0.018115
0.964,0.236278,0.018075
0.965,0.237779,0.017916
0.966,0.239708,0.017837
0.967,0.241852,0.017677
0.968,0.243568,0.017518
0.969,0.245712,0.017319
0.970,0.248714,0.017200
0.971,0.250429,0.017120
0.972,0.252358,0.017040
0.973,0.255360,0.016762
0.974,0.258362,0.016682
0.975,0.260720,0.016523
0.976,0.262221,0.016403
0.977,0.265009,0.016204
0.978,0.270583,0.016164
0.979,0.273585,0.016045
0.980,0.276587,0.016005
0.981,0.280660,0.015846
0.982,0.286878,0.015687
0.983,0.293739,0.015527
0.984,0.300600,0.015368
0.985,0.307247,0.015089
0.986,0.314322,0.015010
0.987,0.322041,0.014651
0.988,0.329117,0.014413
0.989,0.336621,0.014253
0.990,0.347556,0.014094
0.991,0.355274,0.013696
0.992,0.367281,0.013218
0.993,0.379931,0.012621
0.994,0.395583,0.012103
0.995,0.413593,0.011347
0.996,0.450901,0.009953
0.997,0.481132,0.008480
